token,t0x,t0y,t1x,t1y,t2x,t2y,t3x,t3y,t4x,t4y,t5x,t5y
30e55a3ec6184d8cb1944b39ba19d622,-0.09733273833990097,4.486018180847168,-0.3782428205013275,8.971673965454102,-0.8283356428146362,13.395585060119629,-1.4175270795822144,17.74245834350586,-2.211029052734375,22.159151077270508,-3.12849760055542,26.45407485961914
cc18fde20db74d30825b0b60ec511b7b,-0.09551533311605453,4.6883368492126465,-0.369349867105484,9.344179153442383,-0.8127211332321167,13.925971984863281,-1.4416279792785645,18.482053756713867,-2.199195384979248,22.904809951782227,-3.043330669403076,27.322877883911133
08e76760a8c64a92a86686baf68f6aff,-0.10409929603338242,4.722364902496338,-0.39633163809776306,9.403194427490234,-0.8602983355522156,14.013041496276855,-1.4957313537597656,18.60918426513672,-2.244168758392334,23.094951629638672,-3.074758768081665,27.570751190185547
2140329a6990437aa46b83c30f49cf49,-0.10453010350465775,4.773866653442383,-0.4042625427246094,9.53172492980957,-0.8625172972679138,14.236889839172363,-1.4967269897460938,18.937864303588867,-2.240495443344116,23.56197166442871,-3.069645643234253,28.18825912475586
01a7d01c014f406f87b8fe11976c3d0a,-0.12298626452684402,4.883312702178955,-0.4576551914215088,9.72504711151123,-0.9793938994407654,14.487020492553711,-1.6742161512374878,19.21533203125,-2.4954841136932373,23.831878662109375,-3.394115447998047,28.418628692626953
a2fada921a7d4141877f4a51328a21af,-0.11670070141553879,4.818820476531982,-0.4380098581314087,9.533439636230469,-0.9587294459342957,14.141576766967773,-1.6562920808792114,18.686607360839844,-2.4790525436401367,23.09115982055664,-3.3792617321014404,27.417272567749023
b06a815164ec466f9fdb525522bb3799,-0.08992943912744522,5.024893760681152,-0.3223569095134735,10.013888359069824,-0.6192718744277954,14.943979263305664,-0.9574838280677795,19.804733276367188,-1.268472671508789,24.615175247192383,-1.564003825187683,29.361055374145508
5bd85334fdf94fb99c7eaa45d5feba0d,-0.04692212492227554,4.878260612487793,-0.1804410219192505,9.699066162109375,-0.3568961024284363,14.434320449829102,-0.5605638027191162,19.086254119873047,-0.7521516680717468,23.669410705566406,-0.9379332661628723,28.17376708984375
61f89208546a4045af336659ebe8db05,-0.006459973752498627,4.860414028167725,-0.03642228990793228,9.703672409057617,-0.0909285694360733,14.510478973388672,-0.1540151983499527,19.29688835144043,-0.21060262620449066,24.084123611450195,-0.2769177556037903,28.841232299804688
3bf56ebb22b741339967a95a9fbe2081,0.012116394937038422,4.7430853843688965,0.008204497396945953,9.432146072387695,-0.010191529989242554,14.04404067993164,-0.0452909991145134,18.589088439941406,-0.0847802609205246,23.057090759277344,-0.13197046518325806,27.454288482666016
296fcfbf2e29489699f1cb5631f38ff5,0.038071684539318085,4.495833873748779,0.08444932848215103,8.879352569580078,0.12723219394683838,13.137474060058594,0.16342094540596008,17.288808822631836,0.19361011683940887,21.31575584411621,0.2082248330116272,25.23024559020996
f7d75d25c86941f3aecfed9efea1a3e3,0.04175814241170883,4.099328994750977,0.0956403985619545,8.04471206665039,0.15473760664463043,11.842107772827148,0.2097976803779602,15.515315055847168,0.2585047781467438,19.050369262695312,0.28897184133529663,22.44778823852539
1dfecb8189f54b999f4e47ddaa677fd0,0.05652131885290146,3.864708185195923,0.1340615451335907,7.60582160949707,0.22738191485404968,11.243114471435547,0.3184560537338257,14.78976058959961,0.40160077810287476,18.224916458129883,0.4689726233482361,21.560272216796875
830ba619959e4802a955ac40c5ee9453,0.026293911039829254,4.164031028747559,0.053589336574077606,8.214010238647461,0.07180628180503845,12.14183521270752,0.08991383016109467,15.946152687072754,0.10792656242847443,19.59959602355957,0.12666037678718567,23.128889083862305
dc2b67cdadca4deb89d7d684f2894292,0.0164073184132576,3.6454336643218994,0.02894195169210434,7.148166656494141,0.0346720889210701,10.52672290802002,0.03701905161142349,13.789445877075195,0.03483268991112709,16.92121696472168,0.030165933072566986,19.919933319091797
e1dffaba060040cfab07dec04790fbfa,0.0077576711773872375,3.340878963470459,0.004083670675754547,6.511427879333496,-0.01546381413936615,9.5328950881958,-0.03846709430217743,12.41872787475586,-0.06012452021241188,15.161273002624512,-0.08147004246711731,17.745073318481445
be28204a6a5a42ed9939d95ec3f22f5f,-0.001758076250553131,3.0737528800964355,-0.01964656263589859,5.916046142578125,-0.06291192024946213,8.540170669555664,-0.1028193011879921,10.970117568969727,-0.1342121660709381,13.211527824401855,-0.15698271989822388,15.238792419433594
77c3d98fab3e4d3ea65747caaa74d605,0.00036396831274032593,2.691474676132202,-0.01584678143262863,5.198905944824219,-0.05136750265955925,7.539690971374512,-0.09217827022075653,9.73094367980957,-0.1279611736536026,11.78381633758545,-0.15807804465293884,13.672540664672852
5224809ffef94a6e83454ad3930d3533,-0.015695229172706604,2.9204113483428955,-0.05763617157936096,5.676505088806152,-0.1336688995361328,8.260893821716309,-0.20567753911018372,10.683826446533203,-0.2702282965183258,12.943188667297363,-0.3248099684715271,15.032461166381836
3c18f85f037744b6ae4c8a6f8dc578c2,-0.012702636420726776,2.9197325706481934,-0.05898795276880264,5.692648887634277,-0.13184314966201782,8.30154037475586,-0.20804181694984436,10.75258731842041,-0.2742331027984619,13.045089721679688,-0.3285703659057617,15.176849365234375
08d95280dd2f42d98a4a6e33dff8e815,0.003862716257572174,2.458731174468994,-0.01470494270324707,4.736815452575684,-0.04208271577954292,6.8379716873168945,-0.07711876928806305,8.775111198425293,-0.10814344882965088,10.554187774658203,-0.1333230435848236,12.166790008544922
f38aedc5545643d5be815165c6574186,0.0073714181780815125,2.178065299987793,0.0014184117317199707,4.182035446166992,-0.00420879852026701,6.001462459564209,-0.02414170280098915,7.666062355041504,-0.04494336247444153,9.16649055480957,-0.06192224845290184,10.510293960571289
56f30b8972084492bbe742d423fc00ff,0.017115361988544464,2.0977845191955566,0.030706297606229782,3.9986555576324463,0.03842539340257645,5.695692539215088,0.035461876541376114,7.205117702484131,0.0286317840218544,8.529619216918945,0.02026994153857231,9.686691284179688
d536032be01140afb6faa25b33de5487,0.010795529931783676,1.8664205074310303,0.02372528240084648,3.5254671573638916,0.031609274446964264,4.966429233551025,0.03366107493638992,6.212523460388184,0.02797790616750717,7.2686944007873535,0.021173249930143356,8.16518497467041
4094ae4656fb4b8fb1906192b24a34cb,0.00045496225357055664,1.695101022720337,-0.005085952579975128,3.1792969703674316,-0.011953952722251415,4.438690185546875,-0.02242404967546463,5.498959541320801,-0.033654894679784775,6.364149570465088,-0.042576864361763,7.079775810241699
df25b3ecaf994001ab5d5b92b9de89fd,-0.01850094646215439,1.556143879890442,-0.03877394646406174,2.8681020736694336,-0.07144090533256531,3.923919439315796,-0.09880580008029938,4.738158226013184,-0.1300811767578125,5.324870586395264,-0.1434095799922943,5.745498180389404
27f42a55215f4223a01afa79fcda72e6,-0.010536782443523407,1.3888574838638306,-0.031011216342449188,2.5932984352111816,-0.05842387676239014,3.5789482593536377,-0.09285929799079895,4.399023056030273,-0.12919344007968903,5.0367021560668945,-0.15261587500572205,5.5703206062316895
